Date,Transaction ID,Product Name,Quantity Sold,Unit Price,Total Sale,Customer ID,Region
2024-05-20,12973,Widget C,17,9.99,169.83,75960,North
2024-08-21,10057,Widget A,15,5.99,89.85,64650,North
2024-07-11,61945,Widget C,19,9.99,189.81,24864,West
2024-09-21,93307,Widget C,6,9.99,59.94,31689,West
2024-01-04,92597,Widget C,11,9.99,109.89,33526,East
2024-09-10,94263,Gizmo D,4,19.99,79.96,15777,East
2024-03-27,84625,Gizmo D,7,19.99,139.93,23703,North
2024-08-13,97980,Gizmo D,18,19.99,359.82,88438,West
2024-06-15,39507,Gizmo D,9,19.99,179.91,810,South
2024-08-27,18584,Widget A,4,5.99,23.96,50255,North
2024-07-11,40404,Widget C,19,9.99,189.81,86431,West
2024-02-26,2609,Widget A,4,5.99,23.96,25296,North
2024-05-11,58353,Widget C,11,9.99,109.89,9676,North
2024-08-05,35511,Gizmo D,11,19.99,219.89,39154,North
2024-05-27,63258,Gadget B,19,12.5,237.5,71497,West
2024-03-10,82442,Widget C,12,9.99,119.88,69315,North
2024-02-24,56496,Widget C,19,9.99,189.81,15549,South
2024-09-12,2690,Widget A,2,5.99,11.98,30721,North
2024-02-18,81491,Widget C,20,9.99,199.8,13299,West
2024-04-12,99079,Gizmo D,18,19.99,359.82,49991,West
2024-08-13,6852,Widget C,19,9.99,189.81,65404,North
2024-09-21,30777,Gizmo D,14,19.99,279.86,63838,North
2024-04-03,91183,Widget C,2,9.99,19.98,75850,South
2024-04-30,87782,Gizmo D,3,19.99,59.97,43383,North
2024-06-19,10700,Gizmo D,6,19.99,119.94,99296,West
2024-09-28,90684,Gadget B,7,12.5,87.5,84415,West
2024-03-09,38829,Widget A,5,5.99,29.95,15000,South
2024-06-07,31941,Gizmo D,15,19.99,299.85,36074,West
2024-02-23,15445,Gizmo D,18,19.99,359.82,15450,North
2024-09-18,3945,Widget C,14,9.99,139.86,54420,South
2024-05-09,38950,Widget C,20,9.99,199.8,66973,West
2024-02-01,80523,Gizmo D,8,19.99,159.92,8213,South
2024-06-22,3127,Gizmo D,2,19.99,39.98,26294,East
2024-08-27,59607,Widget C,13,9.99,129.87,86261,North
2024-06-09,17692,Gadget B,13,12.5,162.5,28372,South
2024-07-12,96124,Gizmo D,11,19.99,219.89,1085,South
2024-04-22,1620,Widget C,20,9.99,199.8,61908,East
2024-08-06,31832,Widget A,16,5.99,95.84,46275,South
2024-02-29,30061,Gizmo D,18,19.99,359.82,4386,East
2024-03-31,31162,Gizmo D,1,19.99,19.99,93852,West
2024-03-03,61036,Widget A,19,5.99,113.81,51652,West
2024-05-02,81565,Widget A,5,5.99,29.95,40370,South
2024-01-30,91089,Widget A,14,5.99,83.86,31875,East
2024-08-29,63578,Widget C,20,9.99,199.8,38528,East
2024-09-11,27092,Gadget B,8,12.5,100.0,91345,West
2024-01-04,95953,Widget C,17,9.99,169.83,53687,North
2024-06-21,63380,Gizmo D,1,19.99,19.99,24534,North
2024-07-08,40307,Widget A,19,5.99,113.81,84688,West
2024-08-19,43708,Gadget B,11,12.5,137.5,17670,East
2024-08-16,76237,Gadget B,8,12.5,100.0,18814,East
2024-08-06,45368,Widget A,11,5.99,65.89,79423,West
2024-03-05,70471,Widget A,17,5.99,101.83,24798,North
2024-04-29,26841,Gizmo D,15,19.99,299.85,28145,North
2024-05-06,94846,Gizmo D,2,19.99,39.98,67032,South
2024-04-19,88347,Widget C,6,9.99,59.94,76611,South
2024-02-05,16482,Gadget B,17,12.5,212.5,1259,North
2024-06-12,80902,Widget A,16,5.99,95.84,35216,West
2024-07-19,59568,Widget C,12,9.99,119.88,99155,South
2024-06-29,41780,Gizmo D,1,19.99,19.99,53081,South
2024-05-19,24429,Widget C,6,9.99,59.94,59149,East
2024-08-11,70903,Widget A,7,5.99,41.93,11824,North
2024-01-31,90735,Gadget B,12,12.5,150.0,30257,West
2024-06-11,19416,Gadget B,6,12.5,75.0,43352,West
2024-04-14,16874,Widget C,16,9.99,159.84,47292,South
2024-04-15,36197,Widget C,7,9.99,69.93,45486,South
2024-01-28,29278,Gizmo D,7,19.99,139.93,92584,South
2024-01-26,33431,Gizmo D,3,19.99,59.97,56153,West
2024-06-17,70743,Widget A,17,5.99,101.83,72054,North
2024-05-27,44307,Gadget B,4,12.5,50.0,48765,South
2024-03-26,97317,Widget A,16,5.99,95.84,64105,North
2024-08-18,96992,Gadget B,10,12.5,125.0,6945,East
2024-04-08,56137,Gadget B,12,12.5,150.0,10139,West
2024-08-17,33021,Gadget B,5,12.5,62.5,54077,West
2024-03-23,97339,Gizmo D,15,19.99,299.85,62663,North
2024-03-16,43253,Gadget B,6,12.5,75.0,67887,East
2024-07-01,53127,Widget C,3,9.99,29.97,62056,West
2024-02-25,49425,Gizmo D,2,19.99,39.98,76407,East
2024-06-10,69923,Gizmo D,16,19.99,319.84,33135,North
2024-08-02,67551,Gadget B,2,12.5,25.0,99489,South
2024-09-17,59986,Gadget B,12,12.5,150.0,22905,East
2024-08-09,64935,Gizmo D,10,19.99,199.9,8228,East
2024-01-19,4408,Gadget B,17,12.5,212.5,26078,West
2024-09-06,15479,Widget C,15,9.99,149.85,41770,East
2024-02-18,72171,Widget A,10,5.99,59.9,26279,East
2024-02-04,56099,Widget A,7,5.99,41.93,18318,North
2024-06-17,97617,Widget C,18,9.99,179.82,12572,South
2024-06-28,51131,Widget A,2,5.99,11.98,43626,North
2024-01-04,18301,Gadget B,17,12.5,212.5,4337,East
2024-01-22,34378,Widget C,2,9.99,19.98,15261,East
2024-07-02,81375,Gadget B,2,12.5,25.0,13076,West
2024-08-30,22366,Gadget B,6,12.5,75.0,58255,South
2024-04-30,6866,Gadget B,17,12.5,212.5,13846,West
2024-05-17,89184,Gadget B,7,12.5,87.5,112,South
2024-03-18,4921,Gadget B,11,12.5,137.5,37081,East
2024-07-03,37702,Gizmo D,19,19.99,379.81,29986,South
2024-07-24,10612,Widget C,2,9.99,19.98,8007,North
2024-04-21,88249,Widget A,8,5.99,47.92,55057,North
2024-01-02,44400,Widget C,1,9.99,9.99,40168,South
2024-02-10,76316,Widget C,13,9.99,129.87,7116,East
2024-04-20,62821,Gadget B,5,12.5,62.5,25736,North
2024-03-11,61443,Gadget B,15,12.5,187.5,62904,East
2024-06-14,88396,Widget C,17,9.99,169.83,45786,North
2024-06-27,32028,Gizmo D,3,19.99,59.97,95625,West
2024-04-15,30685,Gizmo D,9,19.99,179.91,548,North
2024-04-19,69767,Gadget B,18,12.5,225.0,7034,East
2024-07-24,49533,Gizmo D,9,19.99,179.91,47664,West
2024-05-18,43549,Widget C,17,9.99,169.83,67378,West
2024-02-26,2064,Gadget B,16,12.5,200.0,62817,North
2024-08-29,42271,Gadget B,6,12.5,75.0,28166,East
2024-04-21,17273,Gadget B,5,12.5,62.5,42233,South
2024-01-15,59179,Widget C,3,9.99,29.97,16708,West
2024-01-24,67107,Gadget B,3,12.5,37.5,36966,East
2024-04-05,47007,Gadget B,15,12.5,187.5,76347,North
2024-03-29,16865,Widget A,4,5.99,23.96,49021,North
2024-03-26,46055,Widget C,5,9.99,49.95,60398,East
2024-06-15,71198,Widget A,9,5.99,53.91,50895,East
2024-08-08,99165,Widget A,7,5.99,41.93,92348,South
2024-09-03,36203,Widget C,18,9.99,179.82,49832,West
2024-01-20,69464,Gadget B,14,12.5,175.0,23449,West
2024-03-03,87370,Gadget B,2,12.5,25.0,82575,South
2024-03-05,47333,Widget A,15,5.99,89.85,35375,East
2024-03-13,34100,Widget A,7,5.99,41.93,34699,East
2024-04-23,32161,Widget C,11,9.99,109.89,57663,West
2024-03-07,35837,Gizmo D,11,19.99,219.89,69111,West
2024-04-20,21659,Widget A,12,5.99,71.88,54642,West
2024-04-07,24741,Widget C,5,9.99,49.95,71723,South
2024-01-19,70700,Gadget B,14,12.5,175.0,76035,East
2024-03-25,85029,Gadget B,2,12.5,25.0,9865,South
2024-01-31,87658,Gizmo D,4,19.99,79.96,58231,West
2024-06-29,55341,Gizmo D,19,19.99,379.81,87325,East
2024-04-01,17392,Widget A,15,5.99,89.85,90032,North
2024-01-08,18028,Gizmo D,20,19.99,399.8,73567,North
2024-04-22,62184,Gadget B,19,12.5,237.5,96972,South
2024-02-28,68603,Widget A,13,5.99,77.87,27127,South
2024-02-20,88317,Gadget B,7,12.5,87.5,45063,East
2024-05-23,71543,Gadget B,10,12.5,125.0,64299,East
2024-02-17,24692,Gizmo D,9,19.99,179.91,30631,East
2024-06-17,38610,Gizmo D,19,19.99,379.81,9404,East
2024-03-27,18765,Widget A,1,5.99,5.99,50377,East
2024-08-21,64872,Gadget B,20,12.5,250.0,71042,North
2024-04-14,51217,Gizmo D,11,19.99,219.89,98949,South
2024-09-28,68871,Gizmo D,14,19.99,279.86,870,West
2024-08-28,86349,Gizmo D,15,19.99,299.85,53852,West
2024-05-15,44472,Gadget B,2,12.5,25.0,73599,East
2024-07-17,39156,Gadget B,7,12.5,87.5,33013,South
2024-09-24,72451,Widget C,2,9.99,19.98,85280,East
2024-05-21,76141,Widget A,18,5.99,107.82,92811,East
2024-08-10,48854,Gadget B,18,12.5,225.0,23576,South
2024-01-22,97688,Gadget B,4,12.5,50.0,86873,North
2024-09-17,88477,Gadget B,19,12.5,237.5,84809,West
2024-01-26,23587,Gadget B,20,12.5,250.0,85517,South
2024-01-15,95208,Gadget B,9,12.5,112.5,54427,West
2024-04-17,41089,Widget C,8,9.99,79.92,15053,South
2024-07-13,815,Gizmo D,19,19.99,379.81,63642,North
2024-05-01,53957,Gizmo D,16,19.99,319.84,9883,East
2024-01-18,61313,Widget A,8,5.99,47.92,21098,East
2024-04-26,94271,Gizmo D,4,19.99,79.96,68553,West
2024-09-17,91074,Gadget B,16,12.5,200.0,85105,South
2024-01-25,40408,Gadget B,13,12.5,162.5,29129,South
2024-01-12,52954,Widget C,3,9.99,29.97,38337,North
2024-04-10,63729,Widget C,5,9.99,49.95,72102,East
2024-05-28,98506,Widget A,3,5.99,17.97,58944,South
2024-05-14,98809,Widget C,8,9.99,79.92,23545,North
2024-09-23,53027,Widget C,5,9.99,49.95,57504,South
2024-03-04,80629,Gadget B,15,12.5,187.5,69565,South
2024-09-06,60230,Gizmo D,15,19.99,299.85,826,East
2024-02-25,2899,Widget C,12,9.99,119.88,50527,North
2024-08-02,95677,Gizmo D,3,19.99,59.97,33566,East
2024-02-07,26068,Widget A,12,5.99,71.88,61445,South
2024-06-27,21032,Gizmo D,6,19.99,119.94,94709,West
2024-01-01,70301,Widget C,11,9.99,109.89,2396,West
2024-09-25,3981,Gizmo D,7,19.99,139.93,35439,North
2024-05-15,97807,Widget A,9,5.99,53.91,79532,East
2024-06-04,42731,Widget A,10,5.99,59.9,75892,West
2024-05-06,28534,Widget C,10,9.99,99.9,72404,South
2024-07-14,74180,Gizmo D,14,19.99,279.86,40597,West
2024-02-26,74583,Widget A,12,5.99,71.88,43456,South
2024-01-10,74868,Gizmo D,18,19.99,359.82,21920,West
2024-08-24,38207,Widget C,4,9.99,39.96,62235,West
2024-01-24,86591,Gizmo D,12,19.99,239.88,5790,West
2024-09-21,4863,Gizmo D,2,19.99,39.98,22908,North
2024-09-07,75053,Widget A,17,5.99,101.83,40697,South
2024-07-07,6748,Gizmo D,19,19.99,379.81,87126,North
2024-03-24,90724,Gadget B,19,12.5,237.5,69310,South
2024-01-18,73640,Gadget B,19,12.5,237.5,24852,North
2024-06-08,99463,Gizmo D,18,19.99,359.82,3845,East
2024-04-16,28532,Gadget B,1,12.5,12.5,12416,South
2024-02-06,53550,Gadget B,12,12.5,150.0,64547,South
2024-06-25,64915,Gizmo D,17,19.99,339.83,64777,North
2024-09-11,44591,Gizmo D,9,19.99,179.91,67578,South
2024-04-05,85082,Gizmo D,10,19.99,199.9,8499,North
2024-07-15,54344,Gizmo D,7,19.99,139.93,81235,West
2024-01-06,83848,Widget C,8,9.99,79.92,56526,North
2024-02-15,32413,Widget C,3,9.99,29.97,22090,East
2024-01-13,46800,Gizmo D,6,19.99,119.94,33228,North
2024-08-03,88064,Gadget B,10,12.5,125.0,23354,East
2024-08-22,66779,Widget A,5,5.99,29.95,89475,South
2024-05-26,30796,Widget A,12,5.99,71.88,16737,East
2024-02-17,41178,Gizmo D,2,19.99,39.98,17070,North
2024-09-26,14791,Gizmo D,16,19.99,319.84,98619,South
2024-06-28,80292,Gadget B,1,12.5,12.5,92097,East
2024-02-07,11914,Widget C,15,9.99,149.85,99846,North
2024-02-05,7886,Widget A,6,5.99,35.94,93681,East
2024-06-08,13979,Gadget B,16,12.5,200.0,34058,North
2024-02-03,97924,Gadget B,10,12.5,125.0,72771,South
2024-03-13,45795,Widget C,18,9.99,179.82,65498,North
2024-05-10,93442,Gizmo D,4,19.99,79.96,6153,West
2024-07-01,10014,Widget A,3,5.99,17.97,36886,East
2024-07-26,77410,Widget C,10,9.99,99.9,27419,East
2024-02-11,92526,Widget A,1,5.99,5.99,25516,West
2024-08-12,8441,Widget A,14,5.99,83.86,87700,North
2024-06-25,45453,Gizmo D,1,19.99,19.99,47374,East
2024-01-29,59711,Gizmo D,5,19.99,99.95,31548,West
2024-08-06,18844,Gizmo D,18,19.99,359.82,11157,West
2024-07-31,55952,Gadget B,13,12.5,162.5,30055,East
2024-07-25,50646,Gizmo D,18,19.99,359.82,60454,East
2024-09-11,76830,Widget C,9,9.99,89.91,46267,West
2024-04-24,71979,Widget C,16,9.99,159.84,21757,South
2024-02-11,76385,Gizmo D,20,19.99,399.8,19165,West
2024-05-09,13688,Widget A,13,5.99,77.87,99519,South
2024-03-17,20748,Gizmo D,9,19.99,179.91,65448,West
2024-03-14,86110,Widget A,9,5.99,53.91,12734,East
2024-05-26,83627,Gadget B,2,12.5,25.0,68640,South
2024-03-02,27364,Widget C,8,9.99,79.92,56228,South
2024-08-22,21562,Gizmo D,5,19.99,99.95,46712,East
2024-08-26,29322,Widget A,8,5.99,47.92,31365,South
2024-02-12,75801,Gizmo D,8,19.99,159.92,67567,West
2024-07-16,53825,Gadget B,7,12.5,87.5,71965,South
2024-06-11,87510,Widget A,16,5.99,95.84,44911,North
2024-04-04,10530,Gizmo D,14,19.99,279.86,66302,East
2024-05-13,76652,Widget C,18,9.99,179.82,86916,West
2024-05-20,69610,Gizmo D,10,19.99,199.9,35706,South
2024-01-27,33759,Widget C,14,9.99,139.86,14268,West
2024-04-08,17043,Widget C,1,9.99,9.99,74631,West
2024-01-09,10029,Widget C,2,9.99,19.98,9548,South
2024-09-18,49589,Widget A,8,5.99,47.92,11104,North
2024-02-16,70981,Gizmo D,3,19.99,59.97,6705,South
2024-04-13,55875,Widget C,6,9.99,59.94,56064,North
2024-06-23,38293,Widget C,8,9.99,79.92,94656,South
2024-04-18,99620,Gizmo D,1,19.99,19.99,77278,North
2024-06-11,42587,Widget C,16,9.99,159.84,469,North
2024-01-28,75285,Gizmo D,15,19.99,299.85,47122,East
2024-07-19,82254,Gizmo D,20,19.99,399.8,55029,West
2024-08-18,48682,Gizmo D,19,19.99,379.81,34927,East
2024-05-31,42263,Gadget B,14,12.5,175.0,14567,West
2024-06-17,36652,Widget A,19,5.99,113.81,24683,West
2024-02-21,78930,Gadget B,3,12.5,37.5,2090,East
2024-06-30,12418,Gizmo D,19,19.99,379.81,68503,West
2024-04-19,87490,Gadget B,10,12.5,125.0,70310,North
2024-03-31,79983,Widget A,19,5.99,113.81,93175,South
2024-07-23,69753,Widget A,15,5.99,89.85,79073,West
2024-08-29,66283,Widget C,10,9.99,99.9,89312,West
2024-01-27,51336,Gadget B,5,12.5,62.5,85112,East
2024-09-19,22329,Widget C,2,9.99,19.98,24131,South
2024-02-28,89389,Widget C,10,9.99,99.9,22344,East
2024-09-16,64055,Gizmo D,14,19.99,279.86,60721,North
2024-05-18,22314,Gizmo D,4,19.99,79.96,10917,West
2024-05-04,7176,Gadget B,15,12.5,187.5,21817,West
2024-06-03,65959,Gadget B,2,12.5,25.0,90537,West
2024-03-14,79669,Widget C,2,9.99,19.98,65979,East
2024-06-08,33934,Gizmo D,8,19.99,159.92,6331,North
2024-08-17,1361,Gizmo D,4,19.99,79.96,32434,North
2024-07-25,61336,Widget C,11,9.99,109.89,36560,South
2024-01-17,26358,Widget A,18,5.99,107.82,72181,East
2024-08-10,27050,Widget C,13,9.99,129.87,10377,North
2024-05-04,730,Widget A,18,5.99,107.82,19564,East
2024-05-20,3386,Widget C,13,9.99,129.87,70269,West
2024-02-03,58895,Widget A,2,5.99,11.98,45277,East
2024-02-06,21417,Gizmo D,18,19.99,359.82,96551,East
2024-09-21,25727,Widget A,11,5.99,65.89,12184,West
2024-09-25,77395,Gizmo D,1,19.99,19.99,90386,North
2024-02-01,58452,Widget A,9,5.99,53.91,92863,South
2024-05-22,32463,Gizmo D,8,19.99,159.92,7455,East
2024-08-06,92664,Widget C,19,9.99,189.81,59483,South
2024-08-21,38147,Widget A,17,5.99,101.83,73589,North
2024-03-18,65726,Widget C,3,9.99,29.97,98686,West
2024-09-24,38700,Widget A,17,5.99,101.83,50597,North
2024-07-29,3247,Gizmo D,19,19.99,379.81,60208,West
2024-07-27,21302,Widget A,12,5.99,71.88,8669,West
2024-07-02,24834,Gizmo D,6,19.99,119.94,91851,West
2024-02-28,29330,Gizmo D,18,19.99,359.82,15188,East
2024-08-22,82818,Gadget B,13,12.5,162.5,60613,West
2024-09-09,15013,Gadget B,5,12.5,62.5,84673,West
2024-02-10,46616,Gizmo D,18,19.99,359.82,42455,West
2024-01-19,39818,Gizmo D,11,19.99,219.89,56363,North
2024-09-01,3904,Widget A,3,5.99,17.97,20156,South
2024-02-17,56572,Widget A,13,5.99,77.87,11734,East
2024-06-10,941,Widget C,19,9.99,189.81,35533,South
2024-07-31,10995,Widget A,10,5.99,59.9,20385,East
2024-07-08,22053,Gadget B,19,12.5,237.5,27363,South
2024-05-01,84759,Widget C,20,9.99,199.8,65836,East
2024-09-07,7913,Widget A,15,5.99,89.85,62801,East
2024-05-31,58886,Widget A,20,5.99,119.8,24783,West
2024-04-21,67346,Gadget B,16,12.5,200.0,19584,West
2024-03-15,28334,Gizmo D,2,19.99,39.98,58361,North
2024-09-03,92245,Gadget B,15,12.5,187.5,56245,South
2024-08-03,85830,Gizmo D,15,19.99,299.85,58137,West
2024-08-21,92751,Gadget B,3,12.5,37.5,58343,West
2024-06-14,15435,Widget C,10,9.99,99.9,24427,South
2024-02-19,9625,Gadget B,5,12.5,62.5,61129,East
2024-06-27,96068,Widget C,20,9.99,199.8,20128,North
2024-09-05,9406,Widget A,16,5.99,95.84,91626,North
2024-04-15,25657,Widget A,6,5.99,35.94,12538,South
2024-07-15,52689,Gizmo D,15,19.99,299.85,24844,South
2024-09-23,2105,Gadget B,20,12.5,250.0,13853,East
2024-02-01,50524,Gizmo D,7,19.99,139.93,19873,East
2024-01-21,14809,Gizmo D,5,19.99,99.95,39899,South
2024-03-02,14471,Widget A,9,5.99,53.91,35365,West
2024-01-17,56284,Widget A,2,5.99,11.98,48379,South
2024-03-06,95019,Gadget B,3,12.5,37.5,56357,North
2024-04-18,48254,Gizmo D,14,19.99,279.86,10104,South
2024-01-29,15730,Widget A,7,5.99,41.93,40116,South
2024-07-05,19687,Gadget B,17,12.5,212.5,42297,South
2024-07-28,87567,Gizmo D,6,19.99,119.94,36322,North
2024-01-18,54003,Gizmo D,16,19.99,319.84,68297,West
2024-03-30,8432,Gizmo D,8,19.99,159.92,22291,South
2024-03-31,99916,Widget C,2,9.99,19.98,93256,South
2024-08-01,25544,Gadget B,7,12.5,87.5,19087,South
2024-04-04,57067,Widget C,2,9.99,19.98,54646,North
2024-07-08,28053,Widget A,9,5.99,53.91,85438,East
2024-07-12,33490,Widget C,20,9.99,199.8,52201,West
2024-01-18,95025,Widget A,16,5.99,95.84,12185,East
2024-05-27,45224,Widget A,17,5.99,101.83,21669,West
2024-04-05,83437,Gadget B,2,12.5,25.0,87025,North
2024-06-27,98488,Gadget B,3,12.5,37.5,25554,North
2024-09-27,11178,Gadget B,3,12.5,37.5,66637,South
2024-01-08,91529,Widget C,17,9.99,169.83,49921,West
2024-08-03,47367,Gizmo D,6,19.99,119.94,36381,East
2024-06-09,32705,Gadget B,9,12.5,112.5,49716,East
2024-01-17,83057,Widget C,4,9.99,39.96,52589,East
2024-08-24,19256,Widget C,20,9.99,199.8,54694,North
2024-01-25,63042,Widget C,16,9.99,159.84,99002,North
2024-01-25,21604,Gizmo D,1,19.99,19.99,67008,South
2024-05-17,76291,Gizmo D,12,19.99,239.88,71451,East
2024-05-21,95359,Widget A,7,5.99,41.93,20443,South
2024-06-30,7809,Widget A,6,5.99,35.94,99403,North
2024-05-01,3196,Gizmo D,7,19.99,139.93,98476,West
2024-04-29,34325,Widget A,13,5.99,77.87,27372,East
2024-08-09,27246,Widget C,5,9.99,49.95,9213,East
2024-07-30,93422,Widget A,14,5.99,83.86,58293,West
2024-08-26,88424,Widget A,3,5.99,17.97,17494,North
2024-07-20,77591,Gizmo D,18,19.99,359.82,7542,West
2024-02-15,14794,Gizmo D,9,19.99,179.91,10024,East
2024-06-19,56951,Gadget B,20,12.5,250.0,23107,West
2024-05-06,56918,Gizmo D,2,19.99,39.98,32384,West
2024-01-28,17762,Widget C,15,9.99,149.85,88655,North
2024-01-07,47368,Widget C,13,9.99,129.87,45473,North
2024-03-15,96230,Gizmo D,17,19.99,339.83,44878,South
2024-09-18,6584,Widget C,3,9.99,29.97,19712,West
2024-06-18,84387,Gadget B,10,12.5,125.0,57825,East
2024-03-29,18417,Widget C,6,9.99,59.94,29366,West
2024-07-18,66183,Gadget B,12,12.5,150.0,76045,South
2024-08-25,86385,Gizmo D,18,19.99,359.82,24889,East
2024-02-21,99513,Widget A,4,5.99,23.96,83083,East
2024-04-24,70905,Gadget B,4,12.5,50.0,71391,North
2024-02-18,55001,Gizmo D,8,19.99,159.92,86352,North
2024-07-28,9925,Widget C,14,9.99,139.86,48228,East
2024-03-27,66658,Widget A,5,5.99,29.95,55141,East
2024-08-05,51149,Gadget B,2,12.5,25.0,77234,West
2024-02-05,58829,Widget A,3,5.99,17.97,27577,East
2024-04-04,87615,Widget C,8,9.99,79.92,48972,East
2024-05-27,85343,Widget A,1,5.99,5.99,49396,South
2024-03-08,42768,Widget A,2,5.99,11.98,68070,West
2024-03-08,52688,Widget A,10,5.99,59.9,13429,North
2024-02-19,43414,Widget A,13,5.99,77.87,11281,South
2024-08-13,453,Gizmo D,9,19.99,179.91,42926,East
2024-03-25,41756,Gadget B,8,12.5,100.0,82580,East
2024-07-15,47154,Gadget B,13,12.5,162.5,19493,East
2024-03-13,23347,Gizmo D,1,19.99,19.99,77697,South
2024-09-25,80270,Widget C,6,9.99,59.94,63869,South
2024-05-05,72676,Widget A,7,5.99,41.93,10295,South
2024-01-01,86537,Widget C,19,9.99,189.81,80671,South
2024-08-08,95972,Gadget B,17,12.5,212.5,26032,South
2024-05-05,98848,Gizmo D,19,19.99,379.81,9283,South
2024-07-21,96668,Widget C,1,9.99,9.99,16692,North
2024-01-15,64983,Gadget B,10,12.5,125.0,1557,East
2024-07-10,47369,Widget A,10,5.99,59.9,43108,East
2024-02-07,56619,Gizmo D,1,19.99,19.99,49273,West
2024-01-29,97675,Widget C,1,9.99,9.99,29544,East
2024-09-04,6372,Gadget B,3,12.5,37.5,76959,North
2024-05-10,44964,Gadget B,2,12.5,25.0,6502,South
2024-09-28,64741,Gadget B,20,12.5,250.0,54511,North
2024-08-24,25589,Gizmo D,12,19.99,239.88,69618,South
2024-01-11,36199,Gizmo D,20,19.99,399.8,80348,East
2024-05-07,13792,Widget A,18,5.99,107.82,15653,East
2024-04-07,6052,Gizmo D,18,19.99,359.82,27063,East
2024-01-01,64618,Widget A,18,5.99,107.82,41699,East
2024-01-21,93617,Widget C,16,9.99,159.84,49513,West
2024-06-21,50639,Gizmo D,6,19.99,119.94,56270,North
2024-05-27,96589,Widget C,10,9.99,99.9,73177,South
2024-05-08,60750,Gizmo D,5,19.99,99.95,45495,East
2024-09-18,16434,Gizmo D,8,19.99,159.92,24369,East
2024-05-04,36995,Gadget B,6,12.5,75.0,93027,South
2024-02-24,93625,Gadget B,13,12.5,162.5,14388,West
2024-07-23,36607,Gizmo D,11,19.99,219.89,52590,West
2024-05-03,51445,Gadget B,20,12.5,250.0,34385,West
2024-06-21,2902,Widget A,7,5.99,41.93,12811,South
2024-09-12,61593,Widget A,3,5.99,17.97,29281,South
2024-02-06,43803,Gadget B,4,12.5,50.0,49618,West
2024-09-16,65847,Gizmo D,11,19.99,219.89,16540,South
2024-02-02,87574,Widget C,20,9.99,199.8,20693,North
2024-01-06,82673,Widget C,3,9.99,29.97,21982,West
2024-04-29,96338,Gizmo D,11,19.99,219.89,78937,South
2024-05-16,47881,Widget A,1,5.99,5.99,4453,South
2024-05-28,44440,Gizmo D,13,19.99,259.87,6932,East
2024-04-08,55671,Widget A,11,5.99,65.89,90056,West
2024-04-20,89345,Gadget B,3,12.5,37.5,51849,South
2024-08-20,89646,Widget A,7,5.99,41.93,37089,North
2024-03-22,60169,Widget A,2,5.99,11.98,95433,South
2024-08-05,58371,Widget A,12,5.99,71.88,39836,South
2024-02-28,53440,Widget A,8,5.99,47.92,85607,North
2024-02-12,56166,Gadget B,17,12.5,212.5,80336,South
2024-09-18,92612,Gadget B,6,12.5,75.0,84783,South
2024-05-02,58811,Gadget B,13,12.5,162.5,47201,South
2024-08-06,81084,Gizmo D,17,19.99,339.83,65436,South
2024-01-06,85409,Gizmo D,11,19.99,219.89,84403,East
2024-02-23,10587,Gizmo D,16,19.99,319.84,96244,East
2024-03-10,42323,Gizmo D,15,19.99,299.85,91853,North
2024-07-26,97415,Gizmo D,13,19.99,259.87,18522,East
2024-07-31,59005,Widget C,7,9.99,69.93,40792,East
2024-06-08,52238,Gizmo D,18,19.99,359.82,22099,West
2024-02-29,63842,Gizmo D,2,19.99,39.98,83278,South
2024-01-02,50173,Gadget B,17,12.5,212.5,11765,West
2024-02-02,33077,Gizmo D,14,19.99,279.86,13126,North
2024-08-13,76490,Widget A,9,5.99,53.91,77857,West
2024-02-29,78662,Gizmo D,3,19.99,59.97,83063,West
2024-02-13,39044,Widget C,19,9.99,189.81,90791,West
2024-09-08,9872,Widget A,4,5.99,23.96,41930,North
2024-04-20,37201,Gizmo D,10,19.99,199.9,32018,West
2024-09-20,7028,Widget C,14,9.99,139.86,7981,West
2024-04-17,20835,Widget C,14,9.99,139.86,66368,North
2024-07-28,56766,Gizmo D,16,19.99,319.84,40151,North
2024-08-17,39934,Widget C,11,9.99,109.89,11127,East
2024-07-27,86113,Widget C,2,9.99,19.98,70525,East
2024-07-25,9866,Gizmo D,4,19.99,79.96,82523,South
2024-07-30,31625,Gadget B,13,12.5,162.5,19932,West
2024-05-31,74498,Widget A,15,5.99,89.85,49876,North
2024-03-25,21117,Gizmo D,14,19.99,279.86,9678,East
2024-08-13,23976,Widget A,18,5.99,107.82,62489,East
2024-05-22,49019,Widget C,16,9.99,159.84,7739,North
2024-01-30,69396,Gadget B,15,12.5,187.5,70843,East
2024-04-06,50864,Gizmo D,14,19.99,279.86,70573,West
2024-07-04,69757,Gadget B,9,12.5,112.5,63910,East
2024-09-04,6856,Gadget B,1,12.5,12.5,82016,East
2024-06-19,43237,Gadget B,15,12.5,187.5,99792,West
2024-06-10,92021,Widget A,9,5.99,53.91,25581,North
2024-01-20,49420,Gizmo D,7,19.99,139.93,18629,West
2024-02-12,45788,Gizmo D,19,19.99,379.81,55585,South
2024-03-11,55173,Gizmo D,16,19.99,319.84,66731,North
2024-09-20,85003,Widget C,11,9.99,109.89,81758,South
2024-08-21,95324,Gadget B,10,12.5,125.0,53340,West
2024-03-12,81658,Widget A,2,5.99,11.98,90861,South
